data_structure,N,runs,median_cycles,median_instructions,ipc,median_cache_misses,median_branches,median_branch_misses,median_l1_misses,median_tlb_misses,cv_pct,stddev_cycles,ci95_cycles
vEBTree,1603,1000,9775,11677,1.19,2,1704,12,32,0,68.1,4954,307
SkipList,1593,1000,24836,11605,0.47,39,1694,11,1607,0,94.9,25932,1607
Deque,1625,1000,11630,20887,1.80,1,4199,12,27,0,64.5,5915,367
AoS,1618,1000,10276,11782,1.15,18,1719,11,339,0,68.4,5820,361
Vector,1633,1000,10252,11887,1.16,6,1734,11,71,0,72.4,5789,359
HashMap,1636,1000,11545,21722,1.88,11,5009,25,1,0,96.4,11852,735
BTree,1632,1000,12872,22345,1.74,3,4055,58,1162,0,111.1,16890,1047
LinkedList,1618,1000,24489,11780,0.48,4,1719,12,1172,0,123.6,29701,1841
SkipList,1638,1000,25969,11920,0.46,10,1739,11,1652,0,117.6,32830,2035
Trie,1627,1000,972246,409521,0.42,5752,119102,24418,21921,1,86.0,777846,48211
Heap,1631,1000,10085,11873,1.18,4,1732,12,29,0,64.2,5259,326
SoA,1616,1000,10119,11768,1.16,5,1717,11,57,0,70.0,5611,348
SlabList,1621,1000,12488,14803,1.19,11,2151,15,57,0,79.7,6677,414
RBTree,1637,1000,18802,17324,0.92,10,3435,21,2933,0,106.7,25063,1553
BST,1638,1000,16157,17334,1.07,3,3437,21,2703,0,74.7,13848,858
CircularBuffer,1616,1000,9916,11768,1.19,4,1717,11,31,0,80.1,5691,353
Array,1618,1000,10056,11782,1.17,3,1719,12,25,0,67.2,4976,308
vEBTree,1642,1000,10340,11950,1.16,8,1743,13,37,0,67.2,5303,329
LinkedList,1673,1000,31146,12165,0.39,19,1774,12,1585,0,136.2,38019,2356
Deque,1674,1000,13027,21132,1.62,6,4199,13,115,0,71.9,7036,436
Array,1672,1000,10777,12160,1.13,8,1773,10,23,0,53.0,5390,334
AoS,1661,1000,10557,12083,1.14,13,1762,11,363,0,81.1,7629,473
Trie,1670,1000,1016667,419548,0.41,18938,122011,24960,22452,4,89.7,793572,49186
CircularBuffer,1657,1000,10542,12055,1.14,6,1758,11,30,0,62.5,5324,330
Heap,1665,1000,10158,12111,1.19,4,1766,11,31,0,66.0,5548,344
BST,1660,1000,16281,17554,1.08,6,3481,19,2786,0,92.4,15853,983
SlabList,1671,1000,12610,14803,1.17,4,2151,14,44,0,70.6,6417,398
SoA,1669,1000,10251,12139,1.18,1,1770,10,28,0,60.4,4914,305
vEBTree,1660,1000,10560,12076,1.14,4,1761,12,34,0,63.3,5807,360
SkipList,1658,1000,27167,12060,0.44,48,1759,13,1671,0,101.8,30489,1890
Vector,1665,1000,10106,12111,1.20,6,1766,11,32,0,75.3,5521,342
HashMap,1656,1000,11456,21982,1.92,34,5069,15,1355,0,112.8,15754,976
RBTree,1665,1000,15309,17604,1.15,19,3491,19,3052,0,130.1,22832,1415
BTree,1651,1000,14028,22535,1.61,11,4093,65,1160,0,101.9,15742,976
vEBTree,1675,1000,10602,12181,1.15,3,1776,12,36,0,62.7,5307,329
Deque,1676,1000,12000,21142,1.76,8,4199,12,41,0,78.0,7191,446
AoS,1704,1000,10668,12384,1.16,12,1805,12,350,0,76.5,6594,409
CircularBuffer,1705,1000,10586,12391,1.17,2,1806,12,29,0,64.3,5623,349
SoA,1693,1000,10535,12307,1.17,5,1794,5,28,0,65.5,5295,328
LinkedList,1701,1000,24610,12361,0.50,11,1802,11,1275,0,148.1,33766,2093
HashMap,1694,1000,11109,22476,2.02,4,5183,16,1814,0,96.5,12552,778
RBTree,1693,1000,16311,17887,1.10,29,3549,15,3110,0,108.1,15644,970
BST,1690,1000,16694,17857,1.07,13,3543,20,2852,0,87.0,18112,1123
Vector,1687,1000,10463,12265,1.17,2,1788,11,30,0,69.6,5660,351
SlabList,1677,1000,12649,14803,1.17,2,2151,15,35,0,75.6,7060,438
Array,1699,1000,2015,12349,6.13,5,1800,12,28,0,90.6,6174,383
SkipList,1679,1000,24501,12207,0.50,11,1780,12,1693,0,156.7,36345,2253
Heap,1683,1000,10548,12237,1.16,3,1784,11,22,0,60.9,5281,327
BTree,1682,1000,13112,22845,1.74,4,4155,56,1168,0,115.2,14917,925
Trie,1700,1000,1066398,426759,0.40,15721,104040,25267,22833,1,77.9,826948,51255
SlabList,1726,1000,12980,14803,1.14,16,2151,14,112,0,64.1,6507,403
vEBTree,1715,1000,10691,12461,1.17,8,1816,12,52,0,62.3,5322,330
Trie,1709,1000,1030329,428882,0.42,17010,124676,25418,22951,3,86.9,815599,50551
BST,1716,1000,18119,18117,1.00,24,3595,19,2907,0,83.1,14140,876
SkipList,1711,1000,29921,12431,0.42,146,1812,11,1725,0,119.4,41332,2562
BTree,1732,1000,13842,23345,1.69,10,4255,67,1173,0,79.9,10150,629
Heap,1708,1000,10378,12412,1.20,9,1809,12,30,0,77.7,5653,350
Array,1720,1000,10951,12496,1.14,3,1821,12,59,0,57.8,5030,312
Vector,1710,1000,10655,12426,1.17,4,1811,11,32,0,66.5,5653,350
LinkedList,1735,1000,32297,12599,0.39,7,1836,12,1328,0,133.9,54260,3363
AoS,1735,1000,11329,12601,1.11,50,1836,11,446,0,80.2,8425,522
HashMap,1722,1000,26428,22840,0.86,32,5267,44,1877,0,122.9,36557,2266
RBTree,1735,1000,20431,18307,0.90,8,3633,20,3143,0,110.6,24429,1514
SoA,1726,1000,1840,12538,6.81,9,1827,12,33,0,90.8,5477,339
Deque,1731,1000,11907,21417,1.80,4,4199,12,35,0,56.8,5926,367
CircularBuffer,1714,1000,10599,12454,1.18,4,1815,11,26,0,62.4,5441,337
AoS,1741,1000,11131,12643,1.14,10,1842,11,400,0,75.9,7532,467
Trie,1761,1000,1126296,441006,0.39,19930,128195,26181,23584,1,79.6,867747,53783
CircularBuffer,1748,1000,10841,12692,1.17,1,1849,11,26,0,68.1,5639,350
SkipList,1753,1000,27102,12725,0.47,16,1854,12,1767,0,121.9,37025,2295
BST,1760,1000,15808,18557,1.17,8,3683,21,3005,0,121.0,19726,1223
Array,1760,1000,10713,12776,1.19,7,1861,12,34,0,76.0,5874,364
LinkedList,1738,1000,28391,12620,0.44,47,1839,11,1357,0,134.0,44284,2745
Vector,1753,1000,10879,12727,1.17,10,1854,12,37,0,79.6,6640,412
Deque,1743,1000,11335,21477,1.89,3,4199,11,35,0,84.6,6405,397
RBTree,1736,1000,16466,18317,1.11,15,3635,18,3181,0,133.3,25927,1607
Heap,1735,1000,10620,12601,1.19,4,1836,12,33,0,66.1,5881,364
SlabList,1742,1000,12773,14803,1.16,13,2151,15,35,0,60.4,6200,384
SoA,1763,1000,11404,12797,1.12,16,1864,12,85,0,66.4,6256,388
vEBTree,1739,1000,11286,12629,1.12,19,1840,11,68,0,59.9,5631,349
BTree,1737,1000,13304,23395,1.76,9,4265,68,1172,0,133.9,19278,1195
HashMap,1739,1000,11952,23061,1.93,15,5318,16,2126,0,122.1,17133,1062
SkipList,1771,1000,26248,12851,0.49,21,1872,10,1784,0,114.9,32406,2009
Deque,1793,1000,11253,21727,1.93,3,4199,11,36,0,75.1,6225,386
Array,1794,1000,11215,13014,1.16,2,1895,12,38,0,51.2,5003,310
CircularBuffer,1780,1000,10683,12916,1.21,3,1881,12,36,0,81.5,5514,342
Heap,1787,1000,10798,12965,1.20,4,1888,11,30,0,71.3,5954,369
SoA,1778,1000,2540,12902,5.08,3,1879,12,31,0,94.9,6799,421
SlabList,1776,1000,12265,14803,1.21,3,2151,14,42,0,83.1,6903,428
BST,1775,1000,16529,18707,1.13,4,3713,22,3038,0,90.0,15796,979
BTree,1783,1000,14339,23855,1.66,6,4357,75,1178,0,104.4,14684,910
vEBTree,1792,1000,10978,13000,1.18,1,1893,12,36,0,53.4,5193,322
LinkedList,1793,1000,34897,13005,0.37,17,1894,12,1623,0,146.0,49356,3059
RBTree,1780,1000,16772,18757,1.12,3,3723,22,3262,0,95.6,18410,1141
AoS,1778,1000,10814,12902,1.19,8,1879,12,398,0,87.9,7225,448
HashMap,1772,1000,12026,23490,1.95,9,5417,24,1651,0,116.0,16106,998
Trie,1768,1000,1044139,442643,0.42,10797,128670,26293,23688,1,85.7,852449,52835
Vector,1768,1000,11016,12832,1.16,6,1869,11,68,0,61.5,5383,334
Array,1810,1000,11108,13126,1.18,2,1911,12,31,0,70.0,5552,344
SoA,1802,1000,3268,13070,4.00,3,1903,11,33,0,91.6,6701,415
LinkedList,1818,1000,28216,13180,0.47,4,1919,13,1423,0,107.0,30702,1903
RBTree,1795,1000,17857,18907,1.06,4,3753,19,3282,0,83.7,18959,1175
SlabList,1797,1000,12538,14803,1.18,3,2151,15,36,0,62.1,6252,388
CircularBuffer,1822,1000,11078,13210,1.19,2,1923,12,20,0,44.6,4635,287
SkipList,1808,1000,28991,13110,0.45,40,1909,11,1822,0,124.7,43256,2681
Deque,1807,1000,2728,21797,7.99,3,4199,12,37,0,91.7,6685,414
BTree,1816,1000,13783,24185,1.75,7,4423,72,1175,0,126.9,16729,1037
Trie,1813,1000,1055744,453203,0.43,4527,131722,27013,22858,0,94.6,846617,52474
BST,1797,1000,16533,18927,1.14,14,3757,22,3119,0,124.8,26841,1664
Heap,1822,1000,11369,13210,1.16,6,1923,11,36,0,63.9,5931,368
AoS,1811,1000,11262,13133,1.17,11,1912,11,411,0,88.8,9094,564
HashMap,1805,1000,12950,23919,1.85,17,5516,20,0,0,88.6,14576,903
Vector,1823,1000,11283,13217,1.17,2,1924,11,34,0,58.5,5656,351
vEBTree,1806,1000,11008,13098,1.19,5,1907,11,34,0,72.0,6075,377
AoS,1843,1000,11421,13357,1.17,6,1944,12,427,0,75.5,7570,469
Vector,1827,1000,10910,13245,1.21,3,1928,12,32,0,85.2,5987,371
Trie,1843,1000,1153293,460124,0.40,15224,133740,27640,24608,0,71.0,842772,52236
CircularBuffer,1854,1000,11218,13434,1.20,4,1955,12,35,0,73.0,5904,366
SkipList,1832,1000,27149,13278,0.49,8,1933,11,1845,0,130.3,34496,2138
BTree,1828,1000,14364,24305,1.69,5,4447,83,1176,0,125.5,18281,1133
vEBTree,1833,1000,11259,13287,1.18,6,1934,12,30,0,74.0,6886,427
LinkedList,1840,1000,28052,13334,0.48,24,1941,13,1427,0,135.6,40124,2487
HashMap,1827,1000,24416,24205,0.99,23,5582,80,1939,0,73.7,14926,925
SoA,1840,1000,11460,13336,1.16,9,1941,12,33,0,66.7,5687,352
RBTree,1841,1000,17510,19367,1.11,68,3845,23,3377,0,102.7,16370,1015
Heap,1842,1000,11634,13350,1.15,9,1943,11,36,0,58.1,5394,334
Deque,1843,1000,1942,21977,11.32,13,4199,11,64,0,87.4,6345,393
SlabList,1851,1000,12498,14803,1.18,7,2151,15,47,0,62.7,5917,367
Array,1842,1000,11443,13350,1.17,6,1943,10,61,0,69.3,5970,370
BST,1855,1000,17044,19507,1.14,11,3873,20,3349,0,95.8,14801,917
SlabList,1878,1000,12684,14803,1.17,6,2151,15,35,0,54.4,5684,352
Vector,1870,1000,11714,13546,1.16,4,1971,11,34,0,61.4,5704,354
BST,1865,1000,19071,19607,1.03,30,3893,22,3392,0,80.7,12435,771
Trie,1875,1000,1095183,467797,0.43,16425,135926,27938,23531,0,89.8,833220,51643
Array,1866,1000,11435,13518,1.18,2,1967,11,29,0,82.3,7075,438
Heap,1856,1000,11736,13448,1.15,4,1957,11,35,0,50.1,5460,338
Deque,1861,1000,2292,22067,9.63,4,4199,13,38,0,92.3,6863,425
BTree,1884,1000,15149,24865,1.64,10,4559,101,1179,0,99.3,14998,930
CircularBuffer,1880,1000,1777,13616,7.66,4,1981,12,37,0,94.6,6218,385
LinkedList,1870,1000,29310,13544,0.46,6,1971,12,1480,0,163.0,52266,3239
RBTree,1873,1000,20866,19687,0.94,5,3909,22,3431,0,94.2,19594,1214
SoA,1879,1000,11290,13609,1.21,2,1980,12,37,0,86.3,6951,431
vEBTree,1861,1000,11337,13483,1.19,4,1962,11,35,0,70.6,6184,383
HashMap,1858,1000,12635,24608,1.95,30,5675,27,2010,0,117.0,18725,1161
SkipList,1874,1000,31903,13572,0.43,67,1975,12,1894,0,127.7,51043,3164
AoS,1864,1000,11708,13504,1.15,12,1965,10,455,0,62.6,6593,409
Vector,1913,1000,11719,13847,1.18,13,2014,11,23,0,65.9,5992,371
SlabList,1911,1000,12524,14803,1.18,2,2151,15,36,0,63.6,6141,381
LinkedList,1908,1000,30979,13810,0.45,6,2009,11,1519,0,113.6,38087,2361
Deque,1910,1000,11003,22312,2.03,4,4199,12,37,0,82.8,5927,367
Array,1903,1000,2268,13777,6.07,2,2004,12,38,0,89.2,6215,385
BTree,1906,1000,15221,25085,1.65,16,4603,105,1183,0,110.3,17168,1064
Heap,1886,1000,11333,13658,1.21,2,1987,12,40,0,71.1,5712,354
AoS,1908,1000,11794,13812,1.17,2,2009,11,450,0,64.3,7208,447
CircularBuffer,1897,1000,11639,13735,1.18,5,1998,9,33,0,71.3,5990,371
RBTree,1904,1000,18505,19997,1.08,3,3971,18,3439,0,116.7,22586,1400
Trie,1907,1000,1140133,475455,0.42,2709,138117,28424,25426,0,75.5,877704,54401
HashMap,1898,1000,12616,25128,1.99,11,5795,20,1997,0,96.6,14985,929
BST,1909,1000,17726,20047,1.13,11,3981,20,3568,0,117.7,18915,1172
vEBTree,1911,1000,1494,13833,9.26,4,2012,11,38,0,99.2,7004,434
SkipList,1902,1000,28553,13768,0.48,9,2003,11,1917,0,148.3,48412,3001
SoA,1893,1000,11683,13707,1.17,4,1994,12,35,0,67.2,5847,362
RBTree,1944,1000,17803,20397,1.15,4,4051,19,3534,0,120.4,23049,1429
Heap,1920,1000,11725,13896,1.19,2,2021,12,41,0,65.2,5538,343
SoA,1923,1000,11908,13917,1.17,5,2024,11,42,0,57.8,5630,349
HashMap,1928,1000,11726,25518,2.18,4,5885,27,1669,0,135.3,18973,1176
BTree,1933,1000,12580,25355,2.02,1,4657,98,1185,0,89.8,8046,499
Array,1934,1000,11836,13994,1.18,3,2035,11,40,0,70.6,6061,376
CircularBuffer,1944,1000,11852,14064,1.19,1,2045,11,35,0,61.8,5406,335
Trie,1935,1000,1135416,481794,0.42,6108,139981,28910,25754,1,89.5,926567,57429
vEBTree,1943,1000,11655,14057,1.21,2,2044,12,35,0,81.0,7044,437
BST,1916,1000,16809,20117,1.20,6,39,22,3604,0,129.5,21719,1346
LinkedList,1919,1000,29978,13887,0.46,2,2020,13,1533,0,114.9,35901,2225
AoS,1928,1000,12000,13952,1.16,36,2029,11,476,0,95.7,9224,572
SkipList,1928,1000,31328,13950,0.45,58,2029,12,1945,0,157.7,57755,3580
Vector,1942,1000,11904,14050,1.18,4,2043,11,31,0,69.9,6592,409
Deque,1944,1000,1718,22482,13.09,5,4199,11,39,0,96.4,7573,469
SlabList,1935,1000,12364,14803,1.20,5,2151,15,44,0,71.1,6666,413
vEBTree,1951,1000,11758,14113,1.20,5,2052,11,2,0,62.2,6114,379
SoA,1953,1000,12005,14127,1.18,6,2054,12,34,0,71.0,6347,393
Deque,1968,1000,11139,22602,2.03,3,4199,12,36,0,73.3,6214,385
Vector,1957,1000,11918,14155,1.19,4,2058,12,33,0,73.1,6226,386
CircularBuffer,1952,1000,11978,14120,1.18,10,2053,11,38,0,76.0,6746,418
AoS,1950,1000,12136,14106,1.16,47,2051,10,475,0,78.0,6710,416
BST,1964,1000,19898,20597,1.04,75,4091,20,3713,0,99.0,19612,1216
SlabList,1962,1000,12651,14803,1.17,8,2151,14,50,0,70.3,6339,393
Array,1956,1000,11769,14148,1.20,10,2057,12,44,0,79.0,6033,374
SkipList,1974,1000,32005,14272,0.45,69,2075,11,1991,0,90.7,21891,1357
HashMap,1970,1000,18044,26064,1.44,68,6011,19,1780,0,81.6,13808,856
Trie,1961,1000,1169741,487744,0.42,6288,141730,29094,24808,1,74.6,888389,55063
RBTree,1961,1000,17999,20567,1.14,2,4085,20,3548,0,92.2,16819,1042
LinkedList,1946,1000,33485,14076,0.42,3,2047,13,1587,0,133.2,42918,2660
BTree,1949,1000,16513,25515,1.55,14,4689,105,1187,0,83.9,15060,933
Heap,1970,1000,11925,14246,1.19,4,2071,11,31,0,81.2,6975,432
Array,1977,1000,11756,14295,1.22,2,2078,11,40,0,82.5,6856,425
SlabList,1977,1000,12525,14803,1.18,5,2151,15,45,0,51.1,5523,342
RBTree,1989,1000,18357,20895,1.14,2,4141,21,3679,0,115.9,22115,1371
Heap,2003,1000,12293,14477,1.18,4,2104,11,36,0,57.6,5601,347
HashMap,1989,1000,12758,26311,2.06,5,6068,21,2457,0,102.3,13330,826
Vector,1987,1000,11917,14365,1.21,3,2088,12,42,0,66.4,6387,396
BST,1986,1000,19953,20865,1.05,4,4135,22,3751,0,89.0,18735,1161
BTree,1986,1000,16309,25885,1.59,39,4763,119,1196,0,103.7,17996,1115
LinkedList,1982,1000,31703,14328,0.45,6,2083,11,1601,0,102.5,32776,2031
CircularBuffer,2005,1000,1912,14491,7.58,6,2106,12,48,0,92.7,6346,393
AoS,1990,1000,12108,14386,1.19,3,2091,11,477,0,70.6,7693,477
vEBTree,1993,1000,12252,14407,1.18,1,2094,11,41,0,73.8,6487,402
SkipList,1991,1000,29322,14391,0.49,23,2092,13,2005,0,141.5,45705,2833
SoA,1988,1000,12355,14372,1.16,1,2089,11,36,0,53.3,5651,350
Deque,1978,1000,11372,22652,1.99,2,4199,12,36,0,71.0,6227,386
Trie,1990,1000,1214580,494764,0.41,13302,143718,29644,26460,0,71.9,909111,56347
HashMap,2005,1000,13957,26519,1.90,17,6116,33,2183,0,122.2,18216,1129
SkipList,2012,1000,29343,14538,0.50,11,2113,9,2025,0,160.1,37247,2309
Vector,2032,1000,12107,14680,1.21,1,2133,10,38,0,65.7,5989,371
BTree,2030,1000,16404,26325,1.60,5,4851,111,1192,0,107.4,17842,1106
CircularBuffer,2029,1000,12104,14659,1.21,1,2130,12,37,0,79.1,6822,423
SlabList,2020,1000,12460,14803,1.19,6,2151,14,45,0,77.1,6755,419
Deque,2014,1000,11414,22832,2.00,2,4199,12,37,0,63.6,6346,393
RBTree,2031,1000,2289,21331,9.32,3,4225,23,3714,0,122.3,18352,1137
LinkedList,2008,1000,32693,14510,0.44,9,2109,12,1657,0,113.8,36026,2233
Heap,2010,1000,12407,14526,1.17,0,2111,10,33,0,55.9,5956,369
BST,2028,1000,18543,21301,1.15,4,4219,21,3741,0,112.7,23486,1456
vEBTree,2005,1000,1994,14491,7.27,4,2106,11,40,0,96.3,7115,441
SoA,2009,1000,12372,14519,1.17,4,2110,12,32,0,70.8,6770,420
Array,2009,1000,12005,14519,1.21,3,2110,11,38,0,79.6,6644,412
Trie,2033,1000,1192995,504922,0.42,7617,117131,30362,27013,1,89.5,976778,60541
AoS,2022,1000,12413,14610,1.18,3,2123,11,478,0,93.9,8829,547
Deque,2035,1000,10921,22937,2.10,3,4199,11,38,0,72.3,5982,371
Heap,2059,1000,12269,14869,1.21,2,2160,12,1,0,68.0,6427,398
SoA,2049,1000,12334,14799,1.20,1,2150,10,34,0,52.6,5626,349
SkipList,2037,1000,30331,14713,0.49,5,2138,11,2051,0,142.5,59667,3698
vEBTree,2063,1000,2243,14897,6.64,4,2164,12,42,0,89.2,6260,388
Vector,2064,1000,12537,14904,1.19,3,2165,11,32,0,64.3,6765,419
SlabList,2045,1000,12647,14803,1.17,2,2151,15,40,0,50.0,5569,345
Trie,2059,1000,1251512,511100,0.41,14436,148418,30391,26144,1,79.7,1024415,63494
HashMap,2049,1000,15023,27091,1.80,5,6248,41,1972,0,97.2,14654,908
AoS,2042,1000,13068,14750,1.13,28,2143,11,524,0,92.0,10974,680
LinkedList,2041,1000,42480,14741,0.35,8,2142,12,1989,0,149.5,71255,4416
RBTree,2058,1000,27659,21617,0.78,22,4279,21,3640,0,125.2,39910,2474
BST,2050,1000,19133,21537,1.13,35,4263,19,3902,0,134.1,27128,1681
CircularBuffer,2052,1000,12386,14820,1.20,5,2153,12,43,0,81.0,7429,460
BTree,2046,1000,21041,26502,1.26,9,4885,131,1236,0,89.0,19851,1230
Array,2047,1000,12607,14785,1.17,13,2148,12,128,0,78.4,7613,472
SkipList,2081,1000,33947,15021,0.44,122,2182,12,2100,0,159.0,68084,4220
CircularBuffer,2072,1000,12555,14960,1.19,10,2173,11,56,0,74.3,7014,435
Heap,2091,1000,12570,15093,1.20,14,2192,10,58,0,74.7,6953,431
SlabList,2095,1000,17951,21978,1.22,23,3176,16,88,0,90.5,11044,685
BTree,2071,1000,17627,26755,1.52,4,4937,128,1200,0,94.8,17249,1069
LinkedList,2091,1000,34294,15091,0.44,3,2192,11,1764,0,124.1,38511,2387
vEBTree,2072,1000,2049,14960,7.30,4,2173,12,32,0,93.6,7399,459
Array,2073,1000,12274,14967,1.22,3,2174,12,38,0,79.1,6549,406
RBTree,2069,1000,21640,21727,1.00,11,4301,21,3771,0,120.3,30818,1910
SoA,2090,1000,13074,15086,1.15,8,2191,11,41,0,46.7,5511,342
HashMap,2086,1000,14887,27572,1.85,44,6359,43,2287,0,131.3,24951,1546
Deque,2080,1000,17899,29315,1.64,19,6248,14,38,0,64.4,9194,570
BST,2086,1000,19082,21897,1.15,4,4335,20,3988,0,106.7,19596,1215
Vector,2090,1000,12724,15086,1.19,2,2191,12,39,0,65.8,6678,414
AoS,2095,1000,12964,15121,1.17,9,2196,11,522,0,73.8,8274,513
Trie,2069,1000,1213751,513512,0.42,16537,149109,30836,25638,1,91.2,1100348,68200
BTree,2101,1000,17084,27055,1.58,10,4997,135,1201,0,121.5,21814,1352
Array,2118,1000,12907,15282,1.18,2,2219,11,44,0,52.1,6147,381
AoS,2106,1000,13015,15198,1.17,0,2207,11,531,0,53.5,6843,424
Trie,2113,1000,1229729,523800,0.43,2924,152092,31447,28025,1,93.9,1026710,63636
SlabList,2112,1000,18325,21978,1.20,13,3176,15,92,0,66.0,9597,595
HashMap,2107,1000,13179,27845,2.11,13,6422,24,2445,0,123.9,18821,1167
SoA,2110,1000,12950,15226,1.18,2,2211,12,41,0,57.3,6173,383
Vector,2105,1000,12532,15191,1.21,2,2206,11,49,0,78.7,6815,422
Deque,2112,1000,17841,29475,1.65,6,6248,15,61,0,65.2,9673,600
BST,2123,1000,22823,22267,0.98,18,4409,21,1,0,92.9,23034,1428
vEBTree,2103,1000,13329,15177,1.14,19,2204,12,43,0,55.4,6442,399
CircularBuffer,2118,1000,12884,15282,1.19,13,2219,11,47,0,82.1,7733,479
LinkedList,2119,1000,34680,15287,0.44,12,2220,12,1784,0,151.3,66117,4098
Heap,2114,1000,13017,15254,1.17,16,2215,12,50,0,68.1,7116,441
SkipList,2096,1000,31943,15126,0.47,79,2197,12,2111,0,164.1,52262,3239
RBTree,2114,1000,21281,22177,1.04,5,4391,19,3797,0,100.2,26936,1670
RBTree,2152,1000,18952,22557,1.19,4,4467,20,3864,0,138.6,25249,1565
Vector,2125,1000,12822,15331,1.20,7,2226,12,41,0,71.6,7164,444
Deque,2126,1000,17939,29545,1.65,8,6248,14,2,0,61.1,9213,571
Trie,2128,1000,1335903,527354,0.39,25636,153103,31680,28178,4,81.6,1074305,66586
Array,2127,1000,12753,15345,1.20,2,2228,12,33,0,69.3,6901,428
SoA,2142,1000,12689,15450,1.22,4,2243,11,48,0,76.1,6528,405
BTree,2150,1000,18135,27545,1.52,47,5095,136,1204,0,94.2,16276,1009
Heap,2149,1000,13183,15499,1.18,9,2250,12,62,0,81.4,7612,472
HashMap,2151,1000,14925,28417,1.90,22,6554,26,1987,0,132.6,25159,1559
CircularBuffer,2155,1000,12753,15541,1.22,4,2256,11,49,0,82.3,7307,453
LinkedList,2148,1000,34336,15490,0.45,7,2249,12,1831,0,149.8,51697,3204
BST,2136,1000,20169,22397,1.11,3,4435,22,4077,0,102.3,21878,1356
vEBTree,2133,1000,13235,15387,1.16,10,2234,12,5,0,58.3,6573,407
AoS,2138,1000,13069,15422,1.18,31,2239,12,535,0,94.5,10952,679
SkipList,2126,1000,33355,15336,0.46,23,2227,11,2141,0,100.7,33852,2098
SlabList,2126,1000,17770,21978,1.24,2,3176,16,81,0,84.9,9949,617
CircularBuffer,2184,1000,13281,15744,1.19,2,2285,11,33,0,65.5,6740,418
Heap,2185,1000,13322,15751,1.18,7,2286,12,2,0,57.4,6168,382
Array,2161,1000,13032,15583,1.20,11,2262,11,139,0,82.3,7640,474
BST,2161,1000,24712,22647,0.92,10,4485,19,4063,0,128.3,29734,1843
RBTree,2158,1000,19973,22617,1.13,33,4479,20,3854,0,115.7,27962,1733
Deque,2181,1000,17356,29820,1.72,3,6248,13,52,0,71.8,9595,595
HashMap,2160,1000,15096,28534,1.89,0,6581,32,2326,0,108.1,17519,1086
SoA,2161,1000,12923,15583,1.21,12,2262,11,51,0,75.9,7446,461
Trie,2173,1000,1372246,538098,0.39,15160,156174,30151,28782,8,80.9,1199393,74339
LinkedList,2162,1000,36677,15588,0.43,14,2263,13,1816,0,128.4,61508,3812
vEBTree,2165,1000,12986,15611,1.20,15,2266,11,49,0,74.2,7397,458
AoS,2170,1000,13592,15646,1.15,21,2271,12,546,0,83.9,10318,640
BTree,2176,1000,18446,27805,1.51,34,5147,135,1202,0,120.0,24510,1519
SlabList,2183,1000,17786,21978,1.24,2,3176,16,84,0,73.6,9413,583
Vector,2182,1000,13367,15730,1.18,8,2283,10,49,0,67.2,7320,454
SkipList,2161,1000,32788,15581,0.48,19,2262,11,2176,0,131.9,43971,2725
RBTree,2207,1000,21189,23107,1.09,31,4577,19,3891,0,141.0,39855,2470
Array,2206,1000,13426,15898,1.18,7,2307,12,49,0,68.5,7370,457
LinkedList,2206,1000,38564,15896,0.41,23,2307,12,1873,0,130.1,58029,3597
SlabList,2198,1000,18590,21978,1.18,8,39,14,85,0,65.4,10060,624
Heap,2203,1000,13513,15877,1.17,2,2304,12,44,0,61.6,7325,454
Trie,2203,1000,1366974,545268,0.40,24000,158230,32851,29162,16,82.5,1116717,69215
SoA,2214,1000,13478,15954,1.18,8,2315,12,48,0,64.5,6688,415
SkipList,2186,1000,32535,15756,0.48,7,2287,11,2201,0,164.8,59105,3663
AoS,2196,1000,13372,15828,1.18,10,2297,12,532,0,79.9,9250,573
vEBTree,2202,1000,13261,15870,1.20,5,2303,12,46,0,68.7,6727,417
Deque,2202,1000,17770,29925,1.68,7,6248,13,50,0,60.8,8952,555
HashMap,2208,1000,17042,29158,1.71,6,6725,34,2919,0,108.8,22257,1379
Vector,2200,1000,13217,15856,1.20,9,2301,12,53,0,79.7,7387,458
BST,2197,1000,19750,23007,1.16,8,4557,20,4189,0,115.3,27842,1726
CircularBuffer,2200,1000,12922,15856,1.23,4,2301,12,32,0,87.3,7169,444
BTree,2197,1000,18502,28015,1.51,2,5189,155,1204,0,89.0,15505,961
SoA,2236,1000,13692,16108,1.18,12,2337,12,45,0,60.0,7005,434
CircularBuffer,2224,1000,13740,16024,1.17,9,2325,12,49,0,63.9,7408,459
Trie,2238,1000,1409528,553519,0.39,20461,146640,33214,29570,2,73.2,1103053,68368
BTree,2238,1000,21706,28425,1.31,21,5271,155,1212,0,112.3,27967,1733
BST,2229,1000,28278,23327,0.82,13,4621,21,4215,0,83.0,25034,1552
Deque,2242,1000,17420,30125,1.73,8,6248,12,48,0,71.2,9165,568
Heap,2243,1000,13696,16157,1.18,2,2344,11,37,0,58.0,6729,417
RBTree,2244,1000,22865,23477,1.03,8,4651,21,3968,0,127.8,27687,1716
AoS,2221,1000,13619,16003,1.18,4,2322,12,540,0,74.4,9019,559
LinkedList,2240,1000,35967,16134,0.45,46,2341,12,1931,0,163.2,66369,4114
vEBTree,2227,1000,13338,16045,1.20,12,2328,12,46,0,77.7,7982,495
Array,2222,1000,13971,16010,1.15,12,2323,12,34,0,55.9,6949,431
